firmid,shutdown,newproduct,gender,age,education_college,num_clients,num_supplier,bankloan,round,polconnection,labor,part5revenue,material_cost,total_profit,total_fixedassets,wage_cost,type,lnlabor,lnpart5revenue,lnmaterial_cost,lnwage_cost,lnnum_supplier,lnnum_clients,firmage,baselabor,survey_town_type,treatratio_comp,post,tradecredit_supplier,tradecredit_client,otherloan_amount,retail,lnsales2,lnrent,ad_cost,rennovation,industry,newloan,stock_frequency,treatratio_lcomp,treatratio_lnoncomp,lcompnum,treatratio_nonlcomp,treatratio_nonlnoncomp,newsupplier,category,lnprice,stockmanage,shareeducl,coneval_squality,coneval_env,coneval_money,coneval_all,selleradvice,bankloan_amount,bankloan_interest,RCC_amount,flagatt,shutdownall,endatt,otherloan_end,allloan_end,aallloan_end,T50,C50,T80,C80,lnsalesdif,finknowledge,difficultyloan,shut_part5revenue,shut_total_profit,shut_labor,dummy_lcomp,dummy_lnoncomp,dummy_nonlcomp,dummy_nonlnoncomp,marketcategory,_Ibasecount_2,_Ibasecount_3,_Ibasecount_4,_Ibasecount_5,_Ibasecount_6,_Ibasecount_7,_Ibasecount_8,_Ibasecount_9,_Ibasecount_10,_Ibasecount_11,basecounty,survey_town
137,0,0,0,40,0,16,1,0,2,,4,124.71,86.529999,25.67,2.0999999,8.399999737739563,0,1.3862944,4.8259912,4.4604912,2.1282318,0,2.7725887,,5,0,0,1,0,0,0,1,,.5423243,0,0,2,0,,0,0,4,0,0,,4,1.3862944,,,3,2,1,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,124.71,25.67,4,0,1,1,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,7,17
137,0,0,0,40,0,19,1,0,3,,3,139.07001,95.290001,29.950001,0,6.299999803304672,0,1.0986123,4.9349775,4.5569248,1.8405496,0,2.9444389,,5,0,0,1,0,0,0,1,4.9349775,3.3327355,0,0,2,0,1,0,0,4,0,0,0,4,1.3862944,0,1,3,2,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,139.07001,29.950001,3,0,1,1,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,7,17
138,0,0,1,38,0,52,1,0,1,0,15,280,102.96,76.900002,0,32.99999982118607,0,2.7080503,5.6347895,4.6343408,3.4965076,0,3.9512436,6,15,0,0,0,0,0,0,1,,.36464316,0,0,1,0,,0,0,2,0,0,,4,2.3025851,,,3,2,2,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,280,76.900002,15,0,0,1,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,7,17
138,0,0,0,39,0,69,1,1,2,,25,374.76001,134.16,114.34,5.25,59.99999865889549,0,3.2188759,5.9262857,4.8990331,4.0943446,0,4.2341065,,15,0,0,1,0,0,0,1,,.5423243,0,0,1,0,,0,0,2,0,0,,4,2.3025851,,,3,2,2,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,374.76001,114.34,25,0,0,1,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,7,17
138,0,0,0,40,0,96,1,0,3,,26,394.89999,136.33,162.8,15,62.39999860525131,0,3.2580965,5.9786325,4.9150786,4.1335654,0,4.5643482,,15,0,0,1,0,0,0,1,5.9682379,.72464591,0,0,1,0,6,0,0,2,0,0,0,4,2.3025851,0,0,3,2,2,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,.25,394.89999,162.8,26,0,0,1,0,cloth and shoes,0,0,0,0,0,1,0,0,0,0,7,17
141,0,0,0,30,0,17,1,1,1,0,5,200,120,39.459999,0,7.559999763965607,1,1.6094379,5.2983174,4.7874918,2.0228713,0,2.8332133,5,5,2,.80000001,0,1,1,6,1,,.44468579,0,0,0,1,,1,1,2,.78947371,1,,2,0,,,,,,,,16,8,11,0,0,1,1,1,25.250717,0,0,1,0,,,,200,39.459999,5,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
141,0,0,1,35,0,20,1,0,2,,5,235.00999,143.77,52.07,12,10.99999994039536,1,1.6094379,5.4596281,4.968215,2.3978953,0,2.9957323,,5,2,.80000001,1,1,1,14.250717,1,,.32381001,0,0,0,1,,1,1,2,.78947371,1,,2,0,,,,,,,,,,11,0,0,1,1,1,25.250717,0,0,1,0,,,,235.00999,52.07,5,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
141,0,0,1,36,0,32,8,1,3,,5,358.23999,292.42801,64.461983,.050000001,10.99999994039536,1,1.6094379,5.8812032,5.6782184,2.3978953,2.0794415,3.4657359,,5,2,.80000001,1,1,1,14.250717,1,5.8812032,.043048441,0,0,0,1,6,1,1,2,.78947371,1,1,2,0,1,,,,,,,,,11,0,0,1,1,1,25.250717,0,0,1,0,0,0,.25,358.23999,64.461983,5,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
143,0,0,1,34,1,60,3,0,1,0,5,253,138,45.540001,0,9.000000357627869,1,1.6094379,5.5333896,4.9272537,2.1972246,1.0986123,4.0943446,41,5,2,.80000001,0,0,0,0,1,,.69314718,0,0,0,0,,.75,0,4,.82352942,1,,2,2.0794415,,,2,3,4,4,1,,,,0,0,0,1,1,,0,0,1,0,,,,253,45.540001,5,0,1,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
143,0,0,1,39,0,74,4,0,2,,6,316.58395,172.05,56.549999,0,11.39999985694885,1,1.7917595,5.7575884,5.1477852,2.4336133,1.3862944,4.3040652,,5,2,.80000001,1,0,0,42.142017,1,,0,0,0,0,0,,.75,0,4,.82352942,1,,2,2.0794415,,,2,3,4,4,1,,,,0,0,0,1,1,,0,0,1,0,,,,316.58395,56.549999,6,0,1,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
143,0,0,1,39,0,101,9,0,3,,5,290.11005,197.56,44.84,0,9.49999988079071,1,1.6094379,5.6702604,5.2860422,2.2512918,2.1972246,4.6151204,,5,2,.80000001,1,0,0,42.142017,1,5.6824617,2.9030361,0,0,0,0,1,.75,0,4,.82352942,1,0,2,2.0794415,0,0,2,3,4,4,1,,,0,0,0,0,1,1,42.142017,0,0,1,0,-3.3349988,.40000001,.75,290.11005,44.84,5,0,1,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
144,0,0,0,44,0,13,5,0,1,1,1,18,9.0600004,6,0,1.000000014901161,1,0,2.8903718,2.2038691,1.4901161e-08,1.6094379,2.5649493,4,1,2,1,0,0,0,0,0,,.51879376,0,0,1,0,,1,1,3,1,.80952382,,2,1.9459101,,,2,1,2,3,0,,,,0,0,0,0,0,,0,0,1,0,,,,18,6,1,0,0,1,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
144,0,0,0,44,0,14,5,0,2,1,1,17.204,8.1300001,9.7624998,0,1.000000014901161,1,0,2.8451419,2.095561,1.4901161e-08,1.6094379,2.6390574,,1,2,1,1,0,0,0,0,,-.40384775,0,0,1,0,,1,1,3,1,.80952382,,2,1.9459101,,,2,1,2,3,0,,,,0,0,0,0,0,,0,0,1,0,,,,17.204,9.7624998,1,0,0,1,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
144,0,0,1,34,0,99,3,0,3,,1,350.15201,15.66,17.4,2.25,1.000000014901161,1,0,5.8583674,2.7511096,1.4901161e-08,1.0986123,4.59512,,1,2,1,1,0,0,0,0,5.890923,.54695362,0,0,1,0,.5,1,1,3,1,.80952382,0,2,1.9459101,1,0,2,1,2,3,0,,,0,0,0,0,0,0,0,0,0,1,0,0,.80000001,0,350.15201,17.4,1,0,0,1,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
145,0,0,1,32,0,30,1,1,1,0,10,440,222.95,107.46,0,20.99999934434891,1,2.3025851,6.0867748,5.4069476,3.0445225,0,3.4011974,2,10,2,1,0,0,0,3,0,,3.6789134,0,0,1,1,,0,.5,2,1,.85000002,,2,1.9459101,,,4,3,3,3,1,3,12,33,0,0,0,1,1,81.114426,0,0,1,0,,,,440,107.46,10,0,0,1,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
145,0,0,1,32,0,35,1,0,2,,11,516.94,266.94,130.8,7.5,24.19999986886978,1,2.3978953,6.2479267,5.5870237,3.1863527,0,3.5553482,,10,2,1,1,0,0,48.114426,0,,.95241863,0,0,1,1,,0,.5,2,1,.85000002,,2,1.9459101,,,4,3,3,3,1,,,33,0,0,0,1,1,81.114426,0,0,1,0,,,,516.94,130.8,11,0,0,1,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
145,0,0,1,41,0,17,8,0,3,,10,140.7,82.139999,38.884998,0,21.99999988079071,1,2.3025851,4.94663,4.4084253,3.0910425,2.0794415,2.8332133,,10,2,1,1,1,0,48.114426,0,4.94663,.95241863,0,0,1,1,.3,0,.5,2,1,.85000002,0,2,1.9459101,0,0,4,3,3,3,1,,,33,0,0,0,1,1,81.114426,0,0,1,0,0,.2,1,140.7,38.884998,10,0,0,1,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
146,0,0,1,50,0,43,20,0,1,1,5,170,102,33.470001,0,10.49999967217445,1,1.6094379,5.1357985,4.6249728,2.3513753,2.9957323,3.7612002,16,5,2,.80000001,0,0,1,0,1,,.87546879,0,0,0,0,,1,0,3,.77777779,1,,2,1.3862944,,,2,3,5,3,1,,,,0,0,0,0,0,,0,0,1,0,,,,170,33.470001,5,0,1,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
146,0,0,1,50,0,35,9,0,2,1,5,150.78799,92.150002,29.790001,18,10.49999967217445,1,1.6094379,5.0158749,4.5234175,2.3513753,2.1972246,3.5553482,,5,2,.80000001,1,0,1,0,1,,.36463198,0,0,0,0,,1,0,3,.77777779,1,,2,1.3862944,,,2,3,5,3,1,,,,0,0,0,0,0,,0,0,1,0,,,,150.78799,29.790001,5,0,1,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
146,0,0,1,53,0,61,23,0,3,1,4,137.632,103.5,21.35,0,8.399999737739563,1,1.3862944,4.9245834,4.6395717,2.1282318,3.1354942,4.1108737,,5,2,.80000001,1,0,0,0,1,4.9445348,.36463198,0,0,0,0,.5,1,0,3,.77777779,1,1,2,1.3862944,0,0,2,3,5,3,1,,,0,0,0,0,0,0,0,0,0,1,0,-5.887629,.80000001,.5,137.632,21.35,4,0,1,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
147,0,0,1,45,0,34,1,1,1,0,5,210,50,79.519997,2,9.49999988079071,1,1.6094379,5.3471074,3.9120231,2.2512918,0,3.5263605,12,5,2,.80000001,0,0,0,.60000002,0,,-.69314718,0,0,0,0,,.5,1,2,.84210527,1,,2,2.3025851,,,4,3,5,4,1,11,8,,0,0,0,1,1,,0,0,1,0,,,,210,79.519997,5,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
147,0,0,1,47,0,33,3,0,2,,4,203.6144,50.720001,79.839996,3,8.00000011920929,1,1.3862944,5.3162279,3.9263203,2.0794415,1.0986123,3.4965076,,5,2,.80000001,1,0,0,48.384747,0,,-.36933717,0,0,0,0,,.5,1,2,.84210527,1,,2,2.3025851,,,4,3,5,4,1,,,,0,0,0,1,1,,0,0,1,0,,,,203.6144,79.839996,4,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
147,0,0,1,48,0,90,1,0,3,,5,262.83664,77.900002,144.66,0,10.00000014901161,1,1.6094379,5.5715327,4.3554258,2.3025851,0,4.4998097,,5,2,.80000001,1,0,0,48.384747,0,5.5691471,-.36933717,0,0,0,0,.1,.5,1,2,.84210527,1,0,2,2.3025851,1,1,4,3,5,4,1,,,0,0,0,0,1,1,48.384747,0,0,1,0,0,.60000002,.25,262.83664,144.66,5,0,0,0,0,electronics,0,0,0,0,0,1,0,0,0,0,7,41
161,0,0,1,44,0,25,6,0,1,0,18,200,120,26,500,39.59999978542328,0,2.8903718,5.2983174,4.7874918,3.6788292,1.7917595,3.2188759,9,18,2,.85714287,0,0,0,0,0,,0,0,0,0,0,,.5,0,4,.90909094,0,,4,1.7917595,,,3,4,3,3,0,,,,0,0,0,1,1,,0,0,0,1,,,,200,26,18,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
161,0,0,1,52,1,20,6,0,2,,4,104.6871,16.5,18.360001,7.5,9.200000166893005,0,1.3862944,4.6509757,2.8033605,2.2192035,1.7917595,2.9957323,,18,2,.85714287,1,0,0,7.3478789,0,,.55847228,0,0,0,0,,.5,0,4,.90909094,0,,4,1.7917595,,,3,4,3,3,0,,,,0,0,0,1,1,,0,0,0,1,,,,104.6871,18.360001,4,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
161,0,0,1,52,1,25,6,0,3,,11,285.33389,44.799999,224.14,0,25.30000045895576,0,2.3978953,5.6536598,3.8022082,3.2308044,1.7917595,3.2188759,,18,2,.85714287,1,0,0,7.3478789,0,5.6815124,1.7783971,0,0,0,0,.5,.5,0,4,.90909094,0,0,4,1.7917595,0,0,3,4,3,3,0,,,0,0,0,0,1,1,7.3478789,0,0,0,1,0,.80000001,.75,285.33389,224.14,11,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
162,0,0,1,40,0,100,10,0,1,0,15,321.20001,233.60001,27.639999,1,30.00000044703484,1,2.7080503,5.7720642,5.4536104,3.4011974,2.3025851,4.6051702,8,15,2,.71428573,0,0,0,0,1,,.18232159,0,0,0,0,,1,0,4,.63636363,0,,4,1.6094379,,,4,3,3,3,1,,,,0,0,0,1,1,,0,0,1,0,,,,321.20001,27.639999,15,0,1,0,1,food,0,0,0,0,0,1,0,0,0,0,7,52
162,0,0,0,42,0,73,10,0,2,1,20,476.89456,353.28,42.400002,.44999999,41.99999868869781,1,2.9957323,6.1672955,5.8672609,3.7376695,2.3025851,4.2904596,,15,2,.71428573,1,0,0,50.936138,1,,.45080972,0,0,0,0,,1,0,4,.63636363,0,,4,1.6094379,,,4,3,3,3,1,,,,0,0,0,1,1,,0,0,1,0,,,,476.89456,42.400002,20,0,1,0,1,food,0,0,0,0,0,1,0,0,0,0,7,52
162,0,0,0,44,0,156,7,0,3,1,17,481.47238,305.54001,101.55,1.5,35.69999888539314,1,2.8332133,6.1768489,5.7220807,3.5751507,1.9459101,5.0498562,,15,2,.71428573,1,1,0,50.936138,1,6.1572275,.25927147,0,0,0,0,2,1,0,4,.63636363,0,0,4,1.6094379,1,0,4,3,3,3,1,,,0,0,0,0,1,1,50.936138,0,0,1,0,0,.2,.5,481.47238,101.55,17,0,1,0,1,food,0,0,0,0,0,1,0,0,0,0,7,52
164,0,0,1,36,0,17,5,0,1,0,14,330,159.60001,68.690002,0,29.39999908208847,1,2.6390574,5.7990928,5.0726709,3.3809946,1.6094379,2.8332133,6,14,2,.71428573,0,0,0,0,0,,-.32850403,0,0,0,0,,1,0,4,.63636363,0,,4,1.6094379,,,,,,,,,,,0,1,1,,,,0,0,1,0,,,,330,68.690002,14,0,1,0,1,food,0,0,0,0,0,1,0,0,0,0,7,52
164,1,1,,,,19,5,0,2,,15,367.91025,188.8,7.0700002,0,34.50000062584877,1,2.7080503,5.9078388,5.2406883,3.5409594,1.6094379,2.9444389,,14,2,.71428573,1,0,0,,0,,2.543575,0,1,0,0,,1,0,4,.63636363,0,,4,1.6094379,,,,,,,,,,,0,1,1,,,,0,0,1,0,,,,367.91025,7.0700002,15,0,1,0,1,food,0,0,0,0,0,1,0,0,0,0,7,52
164,0,,,,,,,,3,,,,,,,,1,,,,,,,,14,2,.71428573,1,,,,0,,,,,0,0,,1,0,4,.63636363,0,,4,,,,,,,,,,,0,0,1,1,,,,0,0,1,0,,,,0,0,0,0,1,0,1,food,0,0,0,0,0,1,0,0,0,0,7,52
166,0,0,0,50,0,25,15,1,1,0,13,260,131.57001,62.869999,0,26.00000038743019,1,2.5649493,5.5606818,4.879539,3.2580965,2.7080503,3.2188759,2,13,2,.71428573,0,0,0,5,1,,2.5382719,0,0,0,0,,1,0,4,.63636363,0,,4,2.0794415,,,4,3,4,3,1,5,10,,0,0,0,1,1,,0,0,1,0,,,,260,62.869999,13,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
166,0,0,0,50,0,20,12,1,2,,10,212.59085,104.52,56.709999,.75,20.99999934434891,1,2.3025851,5.3593693,4.6493783,3.0445225,2.4849067,2.9957323,,13,2,.71428573,1,0,0,8,1,,-.14619359,0,0,0,0,,1,0,4,.63636363,0,,4,2.0794415,,,4,3,4,3,1,,,,0,0,0,1,1,,0,0,1,0,,,,212.59085,56.709999,10,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
166,0,0,1,54,0,2,10,0,3,,5,30.360001,17.6,9.0699997,.75,10.49999967217445,1,1.6094379,3.413126,2.8678989,2.3513753,2.3025851,.69314718,,13,2,.71428573,1,0,0,8,1,3.4107404,.36463198,0,0,0,0,6,1,0,4,.63636363,0,1,4,2.0794415,1,0,4,3,4,3,1,,,0,0,0,0,1,1,8,0,0,1,0,0,.80000001,0,30.360001,9.0699997,5,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
168,0,0,0,44,0,50,3,0,1,0,15,450,255,95.720001,0,34.50000062584877,1,2.7080503,6.1092477,5.5412636,3.5409594,1.0986123,3.9120231,4,15,2,.71428573,0,0,1,0,0,,0,0,0,0,0,,.75,0,4,.72727275,0,,4,1.6094379,,,4,3,2,4,1,,,,0,0,0,1,1,,0,0,1,0,,,,450,95.720001,15,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
168,0,0,0,45,0,73,3,0,2,,20,654.68018,391.16,175.36249,3,50,1,2.9957323,6.4841471,5.9691167,3.9120231,1.0986123,4.2904596,,15,2,.71428573,1,0,1,44.450188,0,,-.55165863,0,0,0,0,,.75,0,4,.72727275,0,,4,1.6094379,,,4,3,2,4,1,,,,0,0,0,1,1,,0,0,1,0,,,,654.68018,175.36249,20,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
168,0,0,0,46,0,100,1,0,3,,15,470.66821,330.29999,150.55,.60000002,37.5,1,2.7080503,6.1541533,5.8000011,3.624341,0,4.6051702,,15,2,.71428573,1,0,0,44.450188,0,6.1600904,-.3285152,0,0,0,0,.1,.75,0,4,.72727275,0,0,4,1.6094379,0,0,4,3,2,4,1,,,0,0,0,0,1,1,44.450188,0,0,1,0,-3.574553,.2,.75,470.66821,150.55,15,0,1,0,0,food,0,0,0,0,0,1,0,0,0,0,7,52
171,0,0,0,40,0,38,1,0,1,0,10,450,256.32001,95.889999,0,18.99999976158142,1,2.3025851,6.1092477,5.5464268,2.9444389,0,3.6375861,16,10,2,.80000001,0,0,0,0,1,,2.3176045,0,0,2,0,,1,.5,2,.77777779,.75,,4,1.6094379,,,2,1,2,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,450,95.889999,10,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
171,0,0,0,40,0,30,1,0,2,,8,368.6716,211.46001,80.650002,0,15.19999980926514,1,2.0794415,5.9099064,5.3540359,2.7212954,0,3.4011974,,10,2,.80000001,1,0,0,23.887384,1,,3.0051229,0,0,2,0,,1,.5,2,.77777779,.75,,4,1.6094379,,,2,1,2,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,368.6716,80.650002,8,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
171,0,0,0,40,0,11,1,0,3,,7,80.959999,54.624001,19.716,7.5,13.29999983310699,1,1.9459101,4.3939552,4.0004735,2.587764,0,2.3978953,,10,2,.80000001,1,0,1,23.887384,1,4.3915696,.77009714,0,0,2,0,1,1,.5,2,.77777779,.75,0,4,1.6094379,0,0,2,1,2,3,0,,,0,0,0,0,1,1,23.887384,0,0,1,0,0,.60000002,.5,80.959999,19.716,7,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
172,0,0,1,36,1,40,8,0,1,0,8,220,181.87,17.719999,0,26.40000104904175,1,2.0794415,5.3936276,5.2032919,3.2733641,2.0794415,3.6888795,3,8,2,.71428573,0,0,0,0,1,,-1.2039728,.1,0,0,1,,1,0,4,.63636363,.77777779,,4,0,,,3,2,4,3,0,,,44,0,0,0,0,1,44,0,0,1,0,,,,220,17.719999,8,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
172,0,0,0,27,1,60,14,0,2,1,12,319.60001,271.54001,28.950001,15,41.99999928474426,1,2.4849067,5.7670703,5.6041093,3.7376697,2.6390574,4.0943446,,8,2,.71428573,1,0,0,0,1,,2.4187558,.1,1,0,1,,1,0,4,.63636363,.77777779,,4,0,,,3,2,4,3,0,,,44,0,0,0,0,1,44,0,0,1,0,,,,319.60001,28.950001,12,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
172,0,0,1,30,1,106,19,0,3,,9,545.91998,382.14398,7.9749999,.60000002,31.4999994635582,1,2.1972246,6.3024726,5.9457974,3.4499874,2.9444389,4.6634393,,8,2,.71428573,1,0,1,0,1,6.3024726,2.1563914,0,0,0,1,3,1,0,4,.63636363,.77777779,1,4,0,1,1,3,2,4,3,0,,,44,0,0,0,0,1,44,0,0,1,0,0,0,1,545.91998,7.9749999,9,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
174,0,0,1,48,0,51,1,0,1,0,8,410,248.99001,79.68,0,16.00000023841858,1,2.0794415,6.0161572,5.5174127,2.7725887,0,3.9318256,3,8,2,.71428573,0,0,0,0,1,,2.2885907,0,0,0,1,,1,0,4,.63636363,.77777779,,4,2.1972246,,,2,1,3,2,0,,,45,0,0,0,0,1,45,0,0,1,0,,,,410,79.68,8,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
174,0,0,1,48,0,80,1,1,2,,10,627.27002,385.98999,126.58,0,20.99999934434891,1,2.3025851,6.4413772,5.9558115,3.0445225,0,4.3820267,,8,2,.71428573,1,0,0,0,1,,3.6068983,0,0,0,1,,1,0,4,.63636363,.77777779,,4,2.1972246,,,2,1,3,2,0,,,45,0,0,0,0,1,45,0,0,1,0,,,,627.27002,126.58,10,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
174,0,0,1,48,0,3,1,1,3,,12,25.200001,5.5700002,9.3700008,3,25.19999921321869,1,2.4849067,3.2268441,1.7173951,3.2268441,0,1.0986123,,8,2,.71428573,1,0,0,0,1,3.2268441,.77009714,0,0,0,1,1,1,0,4,.63636363,.77777779,0,4,2.1972246,0,0,2,1,3,2,0,,,45,0,0,0,0,1,45,0,0,1,0,0,1,.25,25.200001,9.3700008,12,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
175,0,0,1,40,0,48,1,1,1,0,8,264,207.84,15.21,1,16.79999947547913,1,2.0794415,5.5759492,5.3367686,2.8213789,0,3.871201,6,8,2,.5,0,0,1,13,1,,1.2119409,6,0,1,0,,.5,1,2,.66666669,.76923078,,4,2.0794415,,,2,1,4,3,0,13,10,,0,0,0,1,1,,0,0,1,0,,,,264,15.21,8,0,0,1,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
175,0,0,0,40,1,29,1,0,2,,9,328.28763,263.92999,26.950001,105,19.79999989271164,1,2.1972246,5.79389,5.5756841,2.985682,0,3.3672957,,8,2,.5,1,0,1,2,1,,.64226383,6,1,1,0,,.5,1,2,.66666669,.76923078,,4,2.0794415,,,2,1,4,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,328.28763,26.950001,9,0,0,1,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
175,0,0,0,40,1,47,1,0,3,,9,356.26175,226.08,98.68,0,19.79999989271164,1,2.1972246,5.8756657,5.4208889,2.985682,0,3.8501475,,8,2,.5,1,0,0,2,1,5.8560443,3.1969144,0,0,1,0,.1,.5,1,2,.66666669,.76923078,0,4,2.0794415,1,1,2,1,4,3,0,,,0,0,0,0,1,1,2,0,0,1,0,1,.80000001,.25,356.26175,98.68,9,0,0,1,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
178,0,0,1,59,0,13,2,1,1,0,6,300,178.5,35.110001,0,12.59999960660934,0,1.7917595,5.7037826,5.1845884,2.5336969,.69314718,2.5649493,4,6,2,.85714287,0,0,0,3,0,,.69314718,0,0,0,0,,.75,0,4,.81818181,.77777779,,4,1.3862944,,,2,1,2,2,0,9,7,,0,0,0,1,1,,0,0,0,1,,,,300,35.110001,6,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
178,0,0,,,,13,2,0,2,,5,252,152.11,2.8499999,0,11.50000020861626,0,1.6094379,5.529429,5.0246038,2.442347,.69314718,2.5649493,,6,2,.85714287,1,0,0,24.936123,0,,2.9208245,0,0,0,0,,.75,0,4,.81818181,.77777779,,4,1.3862944,,,2,1,2,2,0,,,,0,0,0,1,1,,0,0,0,1,,,,252,2.8499999,5,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
178,0,0,,,,15,3,0,3,,4,334,172.12,52.41,0,9.200000166893005,0,1.3862944,5.811141,5.1481919,2.2192035,1.0986123,2.7080503,,6,2,.85714287,1,0,1,24.936123,0,5.6274052,3.1693511,0,0,0,0,2,.75,0,4,.81818181,.77777779,0,4,1.3862944,1,0,2,1,2,2,0,,,0,0,0,0,1,1,24.936123,0,0,0,1,0,1,.75,334,52.41,4,0,1,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
179,0,0,0,45,0,12,2,0,1,0,6,240,216,11.35,0,12.59999960660934,1,1.7917595,5.480639,5.3752785,2.5336969,.69314718,2.4849067,10,6,2,.80000001,0,0,1,0,1,,1.3862944,0,0,2,1,,1,0,2,.77777779,.80000001,,4,1.0986123,,,2,1,2,2,0,,,41,0,0,0,0,1,41,0,0,1,0,,,,240,11.35,6,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
179,0,0,1,46,0,21,1,1,2,,8,369.10001,344.35999,18.48,0,17.59999990463257,1,2.0794415,5.9110675,5.8416877,2.8678989,0,3.0445225,,6,2,.80000001,1,0,1,0,1,,1.1065693,0,0,2,1,,1,0,2,.77777779,.80000001,,4,1.0986123,,,2,1,2,2,0,,,41,0,0,0,0,1,41,0,0,1,0,,,,369.10001,18.48,8,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
179,0,0,1,46,0,24,1,1,3,,9,497.54001,348.28,101.244,0,19.79999989271164,1,2.1972246,6.2096758,5.8530068,2.985682,0,3.1780539,,6,2,.80000001,1,0,0,0,1,6.2096758,3.6290324,0,0,2,1,.25,1,0,2,.77777779,.80000001,0,4,1.0986123,1,1,2,1,2,2,0,,,41,0,0,0,0,1,41,0,0,1,0,0,.40000001,.25,497.54001,101.244,9,0,0,0,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,54
181,0,0,0,50,0,5,15,0,1,1,7,235,125,54.259998,2,14.69999954104424,0,1.9459101,5.4595857,4.8283138,2.6878474,2.7080503,1.6094379,11,7,2,1,0,0,0,0,0,,.48242617,0,0,0,0,,1,0,3,.75,0,,5,1.9459101,,,,,,,,,,,0,0,1,0,0,,0,0,0,1,,,,235,54.259998,7,0,1,1,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,57
181,0,0,0,52,0,6,14,0,2,,7,207.5733,143.87,53.610001,0,15.3999999165535,0,1.9459101,5.3354845,4.9689102,2.7343676,2.6390574,1.7917595,,7,2,1,1,0,0,0,0,,-.083381593,0,0,0,0,,1,0,3,.75,0,,5,1.9459101,,,,,,,,,,,0,0,1,0,0,,0,0,0,1,,,,207.5733,53.610001,7,0,1,1,0,vehicle,0,0,0,0,0,1,0,0,0,0,7,57
