student_id,course_code,grade,semester
4736,PSYCH101,F,Fall 2024
2682,ARCH101,B+,Spring 2024
2807,CS101,B+,Fall 2024
3770,PSYCH101,D,Spring 2024
2256,ECON201,B+,Spring 2024
4411,LIT201,B+,Fall 2024
901,CS101,C+,Fall 2024
1751,PSYCH101,B+,Spring 2024
4900,ACC101,C+,Spring 2024
3296,CS101,A,Spring 2024
3160,BUS201,B,Fall 2024
1453,ACC101,B,Spring 2024
1244,ARCH101,B,Fall 2024
2323,FIN201,F,Fall 2024
1671,BIO101,C+,Fall 2024
2028,MATH201,C+,Spring 2024
1769,CS101,C+,Spring 2024
3664,ACC101,A,Spring 2024
2303,ENG101,C,Spring 2024
1170,BIO101,C+,Fall 2024
4711,CS101,C+,Spring 2024
2433,BUS201,B,Fall 2024
387,BIO101,D,Fall 2024
2431,PSYCH101,F,Fall 2024
3349,ECON201,B+,Spring 2024
1406,MKT101,B+,Spring 2024
124,MUS101,A,Spring 2024
3998,LIT201,B+,Fall 2024
3453,POLI201,C,Fall 2024
3897,POLI201,B,Spring 2024
1625,ARCH101,A,Fall 2024
1182,CHEM101,B+,Fall 2024
728,LIT201,B+,Fall 2024
3885,ENG101,D,Spring 2024
3671,ARCH101,B,Spring 2024
1142,ARCH101,A,Spring 2024
2376,SOC101,B,Fall 2024
4032,BIO101,A,Spring 2024
359,BUS201,F,Spring 2024
3743,POLI201,F,Fall 2024
2845,BUS201,B+,Fall 2024
4539,PSYCH101,B,Spring 2024
2212,BIO101,B,Spring 2024
973,LIT201,C,Spring 2024
361,PHIL101,F,Fall 2024
2633,ACC101,D,Spring 2024
3191,MUS101,B,Fall 2024
4949,CS101,A,Spring 2024
1625,MKT101,C,Spring 2024
3929,ARCH101,B,Fall 2024
1757,PSYCH101,B,Spring 2024
241,ARCH101,C,Fall 2024
4762,HIST101,B+,Spring 2024
976,MATH201,B,Spring 2024
4319,ECON201,C+,Spring 2024
2314,BIO101,D,Spring 2024
1306,FIN201,B+,Spring 2024
788,ACC101,B,Fall 2024
2429,CHEM101,B+,Spring 2024
556,ECON201,A,Spring 2024
2110,FIN201,B+,Fall 2024
4943,ARCH101,C,Spring 2024
2650,ARCH101,B,Fall 2024
1560,ACC101,B+,Spring 2024
4236,HIST101,C+,Spring 2024
1364,BUS201,A,Fall 2024
3960,MATH201,A,Fall 2024
590,POLI201,F,Spring 2024
1750,MATH201,B+,Fall 2024
541,PHIL101,C,Spring 2024
2423,ENG101,A,Fall 2024
291,PHIL101,F,Fall 2024
2091,ARCH101,B+,Fall 2024
3936,CHEM101,B+,Fall 2024
3959,POLI201,A,Fall 2024
3860,PSYCH101,B+,Spring 2024
1256,ENG101,B+,Spring 2024
8,BUS201,D,Fall 2024
1658,PSYCH101,C+,Spring 2024
4579,PHYS101,B+,Fall 2024
4429,BUS201,D,Spring 2024
1257,PHYS101,D,Fall 2024
3951,MKT101,B+,Fall 2024
1040,ART101,C,Spring 2024
2117,POLI201,A,Fall 2024
685,ECON201,D,Spring 2024
4019,ARCH101,D,Fall 2024
1798,BIO101,F,Fall 2024
1825,PHIL101,C,Fall 2024
3535,SOC101,B,Spring 2024
63,POLI201,C,Fall 2024
261,FIN201,F,Spring 2024
3572,HIST101,B,Spring 2024
3193,CHEM101,B,Spring 2024
4954,MATH201,C,Spring 2024
1489,ART101,C+,Fall 2024
1131,FIN201,C,Fall 2024
4276,ART101,D,Fall 2024
355,ENG101,A,Fall 2024
2775,ARCH101,C,Spring 2024
589,PHIL101,C+,Spring 2024
605,CS101,C,Spring 2024
2229,POLI201,C+,Fall 2024
174,ACC101,A,Spring 2024
354,LIT201,B+,Spring 2024
3291,ENG101,C+,Fall 2024
434,ARCH101,C+,Fall 2024
2953,MATH201,D,Fall 2024
259,POLI201,C+,Fall 2024
868,ECON201,A,Fall 2024
2607,ART101,B,Fall 2024
3646,PSYCH101,C+,Fall 2024
596,MKT101,F,Spring 2024
394,MKT101,A,Spring 2024
4432,ART101,D,Spring 2024
2111,MUS101,F,Fall 2024
3865,CHEM101,D,Fall 2024
4140,PSYCH101,B+,Spring 2024
2201,MKT101,C+,Fall 2024
3998,MATH201,B,Spring 2024
3854,SOC101,A,Fall 2024
4950,POLI201,B+,Spring 2024
3755,MUS101,B,Spring 2024
4371,POLI201,B+,Fall 2024
3430,SOC101,B,Fall 2024
4522,MKT101,C,Fall 2024
4579,PHYS101,C,Fall 2024
214,POLI201,C,Spring 2024
2127,HIST101,B+,Spring 2024
139,SOC101,C,Spring 2024
4194,ECON201,A,Spring 2024
3961,CHEM101,A,Spring 2024
664,ECON201,C,Spring 2024
2833,BUS201,B,Fall 2024
1074,LIT201,B,Spring 2024
4575,CHEM101,B+,Fall 2024
4023,ARCH101,B,Spring 2024
162,MUS101,F,Fall 2024
1501,LIT201,F,Fall 2024
3179,POLI201,F,Spring 2024
4491,FIN201,C+,Fall 2024
4897,HIST101,B,Spring 2024
186,HIST101,A,Fall 2024
4654,PSYCH101,D,Spring 2024
1981,ENG101,B,Fall 2024
4542,CHEM101,F,Spring 2024
3989,CHEM101,B+,Spring 2024
830,SOC101,B,Spring 2024
3520,LIT201,F,Fall 2024
3512,SOC101,B+,Spring 2024
3329,FIN201,C+,Spring 2024
3349,POLI201,C,Spring 2024
2486,BUS201,C+,Spring 2024
4612,PSYCH101,A,Fall 2024
1226,MKT101,D,Fall 2024
4852,MKT101,C+,Fall 2024
2845,ENG101,C+,Spring 2024
2734,PHIL101,A,Fall 2024
4421,ECON201,A,Fall 2024
3997,MKT101,C,Fall 2024
2671,SOC101,C,Fall 2024
4783,CS101,B,Fall 2024
1499,FIN201,B+,Fall 2024
1689,MKT101,A,Spring 2024
2448,HIST101,C+,Spring 2024
868,ARCH101,C+,Fall 2024
4313,CHEM101,C,Spring 2024
3009,ENG101,B+,Spring 2024
3525,BUS201,F,Spring 2024
2013,CHEM101,A,Spring 2024
240,PHIL101,C,Spring 2024
48,PHIL101,F,Fall 2024
4050,MUS101,B+,Fall 2024
3458,MKT101,A,Spring 2024
3280,MKT101,C+,Fall 2024
3229,ACC101,C+,Fall 2024
1249,LIT201,C,Fall 2024
1168,BIO101,B+,Fall 2024
3491,ART101,C+,Fall 2024
4971,ECON201,F,Fall 2024
1898,CHEM101,B+,Fall 2024
3537,SOC101,C,Spring 2024
2180,MKT101,F,Spring 2024
4721,MUS101,F,Spring 2024
1971,ACC101,B,Fall 2024
4697,SOC101,B+,Spring 2024
2721,MUS101,D,Fall 2024
2382,MUS101,B+,Spring 2024
1944,MATH201,C,Spring 2024
3147,MUS101,D,Fall 2024
3484,HIST101,B,Spring 2024
3697,ENG101,C+,Fall 2024
2826,ACC101,A,Spring 2024
1828,ENG101,C,Spring 2024
223,PHIL101,A,Fall 2024
1747,FIN201,B,Spring 2024
530,ARCH101,D,Spring 2024
134,MKT101,B,Spring 2024
3804,MUS101,B+,Spring 2024
4487,ART101,A,Spring 2024
102,BUS201,A,Fall 2024
3724,PSYCH101,B,Fall 2024
2729,MKT101,D,Fall 2024
2546,ARCH101,A,Fall 2024
2559,ART101,F,Fall 2024
3042,FIN201,C+,Fall 2024
2001,MATH201,B,Spring 2024
949,PHYS101,B+,Fall 2024
1569,HIST101,B+,Fall 2024
4937,CS101,B+,Spring 2024
2054,PHIL101,A,Spring 2024
3006,ECON201,B,Fall 2024
194,MATH201,B+,Spring 2024
742,MKT101,B,Spring 2024
3907,PHYS101,A,Spring 2024
2960,MATH201,C+,Spring 2024
4569,BUS201,C+,Fall 2024
2264,CS101,C+,Fall 2024
3421,LIT201,A,Spring 2024
2924,FIN201,B+,Spring 2024
3255,ART101,A,Spring 2024
3240,ENG101,B,Fall 2024
3866,MKT101,C+,Spring 2024
38,ART101,B,Fall 2024
1699,FIN201,A,Fall 2024
4567,PSYCH101,C,Spring 2024
4027,ARCH101,C,Spring 2024
3214,BIO101,F,Spring 2024
1784,CHEM101,A,Spring 2024
1967,CHEM101,B+,Spring 2024
103,CHEM101,D,Spring 2024
42,PHIL101,B,Spring 2024
2995,ACC101,A,Fall 2024
3219,MATH201,A,Fall 2024
2991,ARCH101,C,Fall 2024
4289,MKT101,C+,Spring 2024
3370,FIN201,C+,Fall 2024
1062,CS101,D,Fall 2024
2550,PHIL101,B+,Spring 2024
1677,ACC101,B+,Fall 2024
3690,BUS201,D,Spring 2024
3998,LIT201,B+,Fall 2024
326,PHIL101,F,Spring 2024
1121,LIT201,F,Spring 2024
108,ART101,C,Spring 2024
2679,HIST101,A,Fall 2024
335,SOC101,B+,Spring 2024
2040,ECON201,C,Fall 2024
804,PHYS101,F,Fall 2024
1849,POLI201,B,Spring 2024
767,ECON201,A,Fall 2024
3528,CHEM101,D,Fall 2024
2307,ART101,B,Fall 2024
2830,CHEM101,C+,Spring 2024
1489,CHEM101,C+,Fall 2024
4130,ART101,A,Fall 2024
3567,POLI201,B+,Fall 2024
2374,CS101,A,Fall 2024
837,ENG101,B+,Fall 2024
3310,SOC101,D,Fall 2024
3613,CS101,C+,Spring 2024
4835,PHIL101,F,Spring 2024
2792,MKT101,F,Spring 2024
4213,ECON201,A,Spring 2024
3984,LIT201,A,Fall 2024
3769,ACC101,D,Fall 2024
1505,CHEM101,F,Fall 2024
2451,ARCH101,B+,Fall 2024
3045,ECON201,C+,Spring 2024
2034,POLI201,C+,Spring 2024
1700,LIT201,B+,Fall 2024
2281,POLI201,D,Fall 2024
1308,MUS101,B+,Fall 2024
2528,MATH201,D,Spring 2024
3839,ACC101,B+,Spring 2024
976,ENG101,C+,Spring 2024
2057,ARCH101,C+,Fall 2024
4811,BIO101,A,Fall 2024
2427,ACC101,F,Fall 2024
3675,ACC101,F,Spring 2024
2429,PSYCH101,D,Spring 2024
4940,ARCH101,C+,Spring 2024
3734,ENG101,D,Fall 2024
360,CHEM101,D,Spring 2024
2224,PSYCH101,B,Fall 2024
485,SOC101,B,Fall 2024
1429,ECON201,B+,Fall 2024
2081,ENG101,F,Spring 2024
696,ARCH101,D,Spring 2024
4661,MUS101,B+,Spring 2024
202,FIN201,B+,Spring 2024
3858,BUS201,A,Spring 2024
1199,BUS201,B,Spring 2024
1268,LIT201,B,Fall 2024
2971,CS101,C+,Spring 2024
74,SOC101,B,Spring 2024
96,MKT101,C+,Fall 2024
4269,MUS101,D,Spring 2024
3478,CHEM101,A,Spring 2024
2203,MATH201,B+,Fall 2024
258,MUS101,B+,Spring 2024
3659,MUS101,D,Fall 2024
4426,CHEM101,C+,Fall 2024
2807,ECON201,C,Fall 2024
4257,ART101,D,Spring 2024
186,HIST101,C+,Fall 2024
143,ECON201,D,Spring 2024
3354,MATH201,A,Fall 2024
640,ARCH101,D,Spring 2024
3750,HIST101,D,Fall 2024
2075,CS101,B,Spring 2024
3969,HIST101,C+,Spring 2024
202,POLI201,A,Spring 2024
3093,PSYCH101,F,Spring 2024
3166,BUS201,B+,Spring 2024
3080,ENG101,C,Spring 2024
4568,MKT101,C,Spring 2024
2103,MKT101,C+,Spring 2024
911,MATH201,D,Spring 2024
1572,MUS101,B,Fall 2024
3449,CS101,D,Fall 2024
2160,PHIL101,C+,Fall 2024
4326,BUS201,C,Fall 2024
2545,BIO101,C,Fall 2024
1330,ACC101,D,Spring 2024
3614,BIO101,D,Fall 2024
461,POLI201,D,Fall 2024
807,POLI201,B+,Fall 2024
3700,PHYS101,B,Fall 2024
2274,POLI201,B,Spring 2024
59,SOC101,F,Spring 2024
2476,BIO101,F,Fall 2024
4824,CS101,C,Fall 2024
1156,PSYCH101,C,Fall 2024
498,HIST101,C+,Fall 2024
4326,CHEM101,C+,Spring 2024
4429,LIT201,F,Spring 2024
3977,ARCH101,B+,Spring 2024
1608,ART101,C,Fall 2024
721,CS101,C+,Spring 2024
1275,ENG101,B+,Fall 2024
3868,PHIL101,B,Spring 2024
691,MATH201,C,Spring 2024
4024,MKT101,A,Fall 2024
4153,MUS101,C,Spring 2024
3438,CHEM101,C+,Spring 2024
2356,PHYS101,C,Fall 2024
750,BIO101,F,Spring 2024
3052,FIN201,A,Spring 2024
4774,CHEM101,F,Fall 2024
3565,ARCH101,C,Spring 2024
4656,BUS201,F,Fall 2024
1705,ACC101,C+,Fall 2024
3446,HIST101,B,Fall 2024
4445,POLI201,C+,Fall 2024
2378,ART101,B+,Fall 2024
3232,CHEM101,F,Fall 2024
2216,BIO101,C+,Fall 2024
886,MKT101,B+,Fall 2024
865,SOC101,C,Fall 2024
3495,FIN201,B+,Fall 2024
3055,POLI201,F,Fall 2024
786,ECON201,D,Fall 2024
457,ART101,C,Fall 2024
345,MUS101,B+,Spring 2024
554,ACC101,F,Fall 2024
788,LIT201,F,Fall 2024
1820,HIST101,C+,Fall 2024
705,LIT201,A,Spring 2024
4908,ARCH101,C,Fall 2024
953,PSYCH101,B+,Spring 2024
815,ACC101,A,Fall 2024
1549,LIT201,F,Spring 2024
144,MKT101,B+,Spring 2024
2778,POLI201,B+,Spring 2024
3767,CS101,B+,Spring 2024
4959,SOC101,C+,Spring 2024
3826,PHIL101,B+,Fall 2024
1217,CS101,A,Fall 2024
1808,CS101,D,Fall 2024
4471,BUS201,B+,Spring 2024
4773,CHEM101,D,Spring 2024
2740,LIT201,B,Spring 2024
1290,BUS201,F,Spring 2024
556,CS101,C,Fall 2024
863,HIST101,C+,Spring 2024
2486,MATH201,B,Fall 2024
4977,MUS101,B,Spring 2024
2356,PSYCH101,A,Spring 2024
966,MUS101,A,Spring 2024
2396,LIT201,D,Spring 2024
476,BUS201,D,Spring 2024
1339,PHIL101,C+,Fall 2024
525,ACC101,C+,Spring 2024
2572,ARCH101,C,Fall 2024
562,PSYCH101,B+,Fall 2024
3703,ARCH101,C+,Spring 2024
4665,BUS201,C+,Spring 2024
1206,SOC101,D,Spring 2024
4034,MUS101,B+,Spring 2024
3848,SOC101,C,Spring 2024
4202,SOC101,F,Spring 2024
2239,ECON201,F,Fall 2024
1161,MKT101,A,Fall 2024
4796,ENG101,C,Spring 2024
3826,PHIL101,B+,Spring 2024
72,LIT201,A,Fall 2024
755,ENG101,A,Fall 2024
3853,POLI201,A,Fall 2024
905,PHYS101,C,Spring 2024
52,POLI201,D,Fall 2024
2622,BUS201,B+,Spring 2024
3191,BIO101,C,Spring 2024
3949,ECON201,C,Fall 2024
1288,FIN201,B,Fall 2024
4781,MKT101,C+,Fall 2024
1773,BIO101,F,Spring 2024
3903,POLI201,C,Spring 2024
3921,MKT101,B,Fall 2024
950,MATH201,F,Spring 2024
3139,MKT101,D,Fall 2024
2417,BIO101,D,Spring 2024
2280,PHYS101,B+,Fall 2024
1426,ART101,B,Spring 2024
1585,MATH201,C,Fall 2024
1047,HIST101,B+,Spring 2024
2166,CS101,B,Spring 2024
4024,ENG101,C,Spring 2024
1177,CHEM101,B+,Fall 2024
2161,HIST101,F,Spring 2024
1032,ART101,B+,Spring 2024
3289,HIST101,F,Fall 2024
4527,PSYCH101,C+,Fall 2024
1316,ARCH101,D,Spring 2024
893,MUS101,F,Spring 2024
107,PSYCH101,C,Fall 2024
3081,ECON201,C+,Spring 2024
745,ART101,B+,Spring 2024
622,HIST101,B+,Fall 2024
4241,ACC101,B,Fall 2024
821,MATH201,C+,Fall 2024
412,ECON201,A,Spring 2024
114,FIN201,C,Spring 2024
2447,BUS201,D,Fall 2024
3347,ECON201,F,Fall 2024
4220,BIO101,C+,Spring 2024
86,BIO101,B+,Fall 2024
4143,LIT201,B,Spring 2024
1573,MUS101,C,Fall 2024
2006,ECON201,D,Fall 2024
4080,PHYS101,F,Spring 2024
804,FIN201,C,Spring 2024
3335,SOC101,B,Fall 2024
3350,CHEM101,B+,Spring 2024
1070,ACC101,F,Spring 2024
2670,CHEM101,D,Fall 2024
4142,BIO101,A,Spring 2024
2772,MATH201,B,Spring 2024
4636,ENG101,A,Spring 2024
4183,ART101,C+,Spring 2024
1409,FIN201,C,Fall 2024
3741,PSYCH101,D,Fall 2024
265,PSYCH101,B+,Fall 2024
3849,PHIL101,A,Fall 2024
3094,CS101,B+,Fall 2024
4799,ARCH101,C+,Spring 2024
1474,ENG101,A,Spring 2024
4282,ECON201,B+,Spring 2024
326,ACC101,B+,Fall 2024
1207,PHIL101,F,Fall 2024
4493,CHEM101,C+,Fall 2024
1505,LIT201,B,Spring 2024
3535,ECON201,D,Spring 2024
1441,BIO101,C+,Spring 2024
956,CHEM101,A,Fall 2024
555,HIST101,A,Fall 2024
3255,POLI201,C,Spring 2024
4140,LIT201,B+,Spring 2024
4997,ACC101,D,Spring 2024
4578,PHIL101,A,Fall 2024
2037,LIT201,B,Fall 2024
1287,ENG101,B,Spring 2024
1198,MUS101,C+,Spring 2024
4662,ECON201,A,Fall 2024
2268,PHYS101,D,Spring 2024
3630,MATH201,D,Spring 2024
3466,ACC101,A,Fall 2024
772,MKT101,F,Spring 2024
2457,LIT201,C,Spring 2024
471,CS101,C,Spring 2024
1371,PHIL101,C,Fall 2024
3133,LIT201,F,Spring 2024
672,POLI201,A,Spring 2024
1175,BIO101,C+,Fall 2024
111,LIT201,F,Spring 2024
3560,CS101,D,Spring 2024
1027,CS101,C+,Fall 2024
3555,ARCH101,C+,Spring 2024
3234,MUS101,F,Spring 2024
4440,CS101,C+,Spring 2024
1473,HIST101,B,Fall 2024
2380,CHEM101,A,Spring 2024
4873,BUS201,B+,Fall 2024
2972,BUS201,A,Fall 2024
2382,PHIL101,C+,Fall 2024
3291,LIT201,B,Fall 2024
4754,FIN201,B,Fall 2024
1834,HIST101,A,Fall 2024
454,POLI201,B+,Fall 2024
741,PHIL101,F,Spring 2024
2381,SOC101,F,Spring 2024
2358,MUS101,C+,Fall 2024
1444,LIT201,B,Spring 2024
3681,LIT201,C+,Spring 2024
1749,HIST101,C+,Spring 2024
2402,ECON201,D,Fall 2024
4920,BUS201,C+,Spring 2024
3172,POLI201,C,Fall 2024
4241,MKT101,D,Fall 2024
2007,MUS101,C+,Spring 2024
1787,ECON201,C+,Fall 2024
1410,ENG101,B+,Fall 2024
1763,PHIL101,F,Fall 2024
910,MATH201,D,Spring 2024
761,HIST101,F,Spring 2024
3241,ACC101,D,Spring 2024
2690,CHEM101,B+,Fall 2024
531,PHIL101,C,Spring 2024
1360,ENG101,D,Spring 2024
3819,BUS201,C,Spring 2024
2028,PSYCH101,C+,Fall 2024
2561,ENG101,B,Fall 2024
2178,ARCH101,B,Spring 2024
1538,ACC101,A,Fall 2024
1274,MATH201,B,Spring 2024
2782,PSYCH101,B,Spring 2024
947,CS101,B+,Fall 2024
1299,MKT101,A,Fall 2024
2512,HIST101,F,Fall 2024
2189,BUS201,A,Fall 2024
882,BIO101,B+,Fall 2024
1848,SOC101,B,Fall 2024
1976,ENG101,B,Spring 2024
4269,PHIL101,A,Spring 2024
4569,ARCH101,B,Fall 2024
2965,MKT101,A,Fall 2024
3064,MUS101,B,Spring 2024
3129,POLI201,C+,Spring 2024
498,MATH201,B+,Fall 2024
2217,ARCH101,D,Fall 2024
989,PHIL101,C,Spring 2024
2609,FIN201,F,Spring 2024
2476,MUS101,C+,Spring 2024
4515,MUS101,B,Spring 2024
1371,PHYS101,C,Spring 2024
3589,ACC101,D,Fall 2024
2503,ART101,C+,Spring 2024
4810,CHEM101,D,Fall 2024
179,ART101,B+,Spring 2024
1930,ENG101,C,Fall 2024
2549,MUS101,D,Spring 2024
4835,MUS101,C,Fall 2024
112,PSYCH101,B+,Spring 2024
3220,CS101,D,Fall 2024
715,MKT101,C+,Spring 2024
1402,ARCH101,C,Fall 2024
2925,CS101,F,Fall 2024
1382,BUS201,F,Fall 2024
3128,PHIL101,F,Fall 2024
4909,FIN201,D,Spring 2024
3012,LIT201,B+,Spring 2024
1209,FIN201,F,Fall 2024
3126,MKT101,D,Spring 2024
37,HIST101,D,Fall 2024
1829,ART101,C+,Spring 2024
3061,PHIL101,B,Spring 2024
3342,ARCH101,A,Fall 2024
3942,ARCH101,B,Spring 2024
810,ART101,B,Fall 2024
3073,SOC101,A,Spring 2024
4119,PHIL101,D,Spring 2024
1527,MKT101,B,Spring 2024
3520,ECON201,B,Fall 2024
4892,CS101,B+,Spring 2024
496,ENG101,B+,Fall 2024
4996,PHIL101,C+,Fall 2024
425,ENG101,C,Spring 2024
2748,ENG101,D,Fall 2024
2066,POLI201,F,Spring 2024
1983,BIO101,C+,Fall 2024
1469,BUS201,B+,Spring 2024
3801,MKT101,B+,Fall 2024
1234,ENG101,A,Fall 2024
1798,POLI201,A,Fall 2024
565,MUS101,F,Fall 2024
3020,MATH201,F,Spring 2024
1305,PHIL101,B+,Spring 2024
133,SOC101,B,Fall 2024
449,MKT101,F,Fall 2024
1831,HIST101,C+,Fall 2024
2159,BUS201,B+,Fall 2024
3627,MKT101,D,Spring 2024
850,ARCH101,B+,Spring 2024
3963,FIN201,A,Spring 2024
1481,PHIL101,C+,Fall 2024
901,SOC101,C+,Spring 2024
4855,PHIL101,C,Spring 2024
1540,PHIL101,B+,Fall 2024
1900,POLI201,C,Spring 2024
2945,ART101,A,Fall 2024
4958,PHIL101,C,Fall 2024
3245,HIST101,B,Fall 2024
515,ART101,B+,Fall 2024
1592,CS101,B+,Fall 2024
84,HIST101,C+,Fall 2024
3743,PSYCH101,F,Fall 2024
4894,POLI201,C,Spring 2024
2128,ART101,C+,Spring 2024
1602,HIST101,D,Fall 2024
4618,ECON201,C,Spring 2024
1223,MATH201,F,Spring 2024
4330,ECON201,C,Spring 2024
1843,CS101,F,Fall 2024
2292,ECON201,F,Spring 2024
1590,ART101,A,Fall 2024
2897,ARCH101,C,Fall 2024
4489,BIO101,C+,Fall 2024
9,POLI201,D,Fall 2024
4709,LIT201,F,Fall 2024
715,PHIL101,C,Fall 2024
1928,ARCH101,C,Fall 2024
110,PSYCH101,B+,Spring 2024
4930,ACC101,B+,Spring 2024
266,CS101,D,Fall 2024
3224,SOC101,F,Spring 2024
955,BUS201,B+,Spring 2024
1350,ACC101,B,Fall 2024
1575,ACC101,B+,Spring 2024
2224,POLI201,B,Fall 2024
3832,ECON201,D,Spring 2024
3256,FIN201,B,Fall 2024
1059,MKT101,D,Fall 2024
1958,ENG101,C+,Spring 2024
4945,BUS201,B+,Fall 2024
3148,ART101,C,Spring 2024
2520,ACC101,F,Fall 2024
3654,MATH201,A,Fall 2024
2571,ECON201,F,Spring 2024
2928,MATH201,C,Spring 2024
3888,POLI201,B+,Spring 2024
888,ARCH101,C,Fall 2024
745,SOC101,B+,Spring 2024
3515,CHEM101,F,Fall 2024
2931,CS101,B+,Spring 2024
2680,BUS201,C,Spring 2024
176,BUS201,B,Spring 2024
566,MKT101,C+,Spring 2024
3218,MUS101,C+,Spring 2024
4358,HIST101,C+,Fall 2024
4627,ENG101,C+,Fall 2024
1395,ARCH101,A,Spring 2024
1221,PHYS101,D,Spring 2024
948,CS101,B+,Spring 2024
585,CHEM101,A,Fall 2024
2863,SOC101,C+,Fall 2024
1621,ARCH101,C+,Spring 2024
3356,PHIL101,F,Fall 2024
2350,PHIL101,C,Fall 2024
3192,CHEM101,C+,Spring 2024
3208,SOC101,B+,Fall 2024
2577,FIN201,F,Fall 2024
532,CS101,C+,Fall 2024
1232,POLI201,C+,Fall 2024
1994,ECON201,A,Spring 2024
1698,CS101,B+,Fall 2024
3371,PSYCH101,B,Fall 2024
1546,MATH201,C,Fall 2024
3166,ENG101,B,Spring 2024
1438,SOC101,D,Spring 2024
371,ARCH101,A,Spring 2024
4505,PHIL101,C+,Spring 2024
617,SOC101,C,Spring 2024
4167,MATH201,D,Spring 2024
4015,ACC101,D,Spring 2024
4180,MUS101,B+,Fall 2024
2257,PHIL101,C,Fall 2024
4355,LIT201,D,Fall 2024
3311,CS101,A,Fall 2024
932,PHIL101,C+,Spring 2024
2330,MATH201,A,Fall 2024
394,ARCH101,F,Fall 2024
2466,POLI201,D,Spring 2024
3278,MKT101,B+,Fall 2024
1930,FIN201,B,Spring 2024
626,PHYS101,C+,Spring 2024
4658,ART101,C+,Fall 2024
2880,ENG101,A,Fall 2024
3167,BIO101,A,Spring 2024
3423,SOC101,A,Fall 2024
2110,ECON201,D,Spring 2024
1166,BUS201,C+,Fall 2024
2782,BUS201,A,Fall 2024
1892,HIST101,F,Fall 2024
3183,PHIL101,C,Spring 2024
1640,LIT201,D,Spring 2024
782,MKT101,D,Fall 2024
4693,MKT101,C,Fall 2024
2057,LIT201,C,Spring 2024
2324,PHYS101,D,Spring 2024
2275,CHEM101,C+,Spring 2024
2234,ART101,A,Spring 2024
2639,FIN201,F,Fall 2024
3288,ACC101,B+,Spring 2024
2481,FIN201,A,Spring 2024
2617,ART101,C+,Spring 2024
356,LIT201,C,Spring 2024
4488,CS101,C+,Fall 2024
4675,HIST101,A,Fall 2024
3347,FIN201,F,Fall 2024
3523,PHIL101,C+,Spring 2024
2468,MKT101,B+,Spring 2024
164,BUS201,C+,Fall 2024
3635,SOC101,B,Fall 2024
4734,HIST101,C+,Spring 2024
3664,CHEM101,A,Spring 2024
3255,CS101,B,Fall 2024
3382,HIST101,C,Spring 2024
2065,LIT201,A,Fall 2024
4266,BUS201,D,Spring 2024
3985,FIN201,B+,Fall 2024
3888,ART101,C+,Spring 2024
340,SOC101,C+,Spring 2024
4822,PSYCH101,A,Spring 2024
3782,ACC101,C+,Fall 2024
3591,PHIL101,C+,Spring 2024
1934,CS101,C,Spring 2024
1646,ACC101,C+,Spring 2024
4229,MUS101,C+,Fall 2024
2688,ARCH101,C,Spring 2024
4919,MUS101,D,Fall 2024
2127,SOC101,C+,Spring 2024
4442,ENG101,D,Fall 2024
4705,LIT201,C,Fall 2024
639,FIN201,B+,Spring 2024
1225,CHEM101,C+,Fall 2024
3706,CS101,A,Spring 2024
3911,ECON201,B,Spring 2024
4246,CS101,B+,Spring 2024
1550,MKT101,C+,Spring 2024
4146,MUS101,A,Fall 2024
1506,ENG101,B,Fall 2024
4431,BUS201,C,Fall 2024
1376,POLI201,C+,Fall 2024
668,ACC101,F,Fall 2024
2375,ART101,D,Spring 2024
4091,ECON201,D,Spring 2024
1016,ACC101,C,Fall 2024
336,CS101,B+,Fall 2024
4762,CS101,D,Spring 2024
81,LIT201,B,Fall 2024
2135,ECON201,D,Fall 2024
1800,PHIL101,F,Fall 2024
258,MATH201,F,Fall 2024
185,SOC101,B,Spring 2024
123,MATH201,D,Spring 2024
4701,ECON201,C,Fall 2024
5000,BUS201,C,Spring 2024
3515,HIST101,D,Fall 2024
1395,PHYS101,F,Spring 2024
2353,ECON201,B+,Fall 2024
3220,ENG101,A,Spring 2024
1309,ART101,F,Spring 2024
3945,ENG101,D,Spring 2024
1942,ACC101,F,Fall 2024
491,ENG101,F,Spring 2024
1055,ARCH101,C+,Spring 2024
702,ARCH101,A,Fall 2024
2935,BIO101,F,Fall 2024
4696,CHEM101,D,Fall 2024
1135,CS101,F,Fall 2024
80,FIN201,B,Fall 2024
836,LIT201,C+,Spring 2024
652,MATH201,B+,Fall 2024
417,CHEM101,A,Fall 2024
3681,POLI201,A,Spring 2024
3867,FIN201,C+,Fall 2024
746,SOC101,B+,Fall 2024
2003,ACC101,F,Spring 2024
240,PSYCH101,D,Spring 2024
2894,ACC101,B+,Fall 2024
1945,PHIL101,D,Fall 2024
856,ACC101,A,Spring 2024
3516,BIO101,F,Fall 2024
2647,HIST101,D,Spring 2024
3195,PHYS101,A,Spring 2024
4516,ART101,C,Spring 2024
4805,HIST101,C+,Fall 2024
2599,PHIL101,F,Fall 2024
1354,FIN201,B+,Fall 2024
2036,MATH201,B,Spring 2024
2881,ECON201,C+,Fall 2024
680,LIT201,D,Fall 2024
487,LIT201,C,Spring 2024
3621,LIT201,C+,Fall 2024
3651,HIST101,A,Fall 2024
4719,POLI201,C+,Spring 2024
1439,PHYS101,F,Spring 2024
4315,HIST101,D,Spring 2024
